RowID|ProgramID|ProgramName|ParameterName|LocationID|ProgramLocationID|SampleDate|Year|Month|AreaID|ManagedAreaName|Region|CommonIdentifier|SpeciesName|GenusName|SpeciesGroup1|SpeciesGroup2|SamplingMethod|QuadSize_m2|PlotSize_m2|ResultValue|CoralRegion|MADup|CoralRegionDup|DataFileName|q_subset
93142|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296320|28-2007|2007-12-31T00:00:00Z|2007|12|15|Florida Keys National Marine Sanctuary|SE|Acropora palmata|palmata|Acropora|Scleractinian||NA|15||283|FLA KEYS|1|1|Data_169A_Final.csv|high
103574|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296015|217-2007|2007-12-31T00:00:00Z|2007|12|15|Florida Keys National Marine Sanctuary|SE|Acropora palmata|palmata|Acropora|Scleractinian||NA|15||270|FLA KEYS|1|1|Data_169A_Final.csv|high
5344576|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297463|576C|2001-12-31T00:00:00Z|2001|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||220|FLA KEYS|1|1|Data_169C_Final.csv|high
5358199|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|295481|116C|2001-12-31T00:00:00Z|2001|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||240|FLA KEYS|1|1|Data_169C_Final.csv|high
5359357|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297154|500C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||240|DRY TORT|1|1|Data_169C_Final.csv|high
5364065|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297865|674C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||270|FLA KEYS|1|1|Data_169C_Final.csv|high
5364568|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297975|700C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||235|FLA KEYS|1|1|Data_169C_Final.csv|high
5365170|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297865|674C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||355|FLA KEYS|1|1|Data_169C_Final.csv|high
5366357|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297865|674C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||228|FLA KEYS|1|1|Data_169C_Final.csv|high
5366590|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297978|701C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||270|FLA KEYS|1|1|Data_169C_Final.csv|high
5366637|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296639|364C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||265|FLA KEYS|1|1|Data_169C_Final.csv|high
5366639|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297975|700C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||300|FLA KEYS|1|1|Data_169C_Final.csv|high
5370271|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|298105|754C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||310|FLA KEYS|1|1|Data_169C_Final.csv|high
5370630|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297865|674C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||410|FLA KEYS|1|1|Data_169C_Final.csv|high
5371444|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296855|41C|2000-12-31T00:00:00Z|2000|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||260|FLA KEYS|1|1|Data_169C_Final.csv|high
5371538|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297978|701C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||240|FLA KEYS|1|1|Data_169C_Final.csv|high
5377755|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296138|241C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||250|FLA KEYS|1|1|Data_169C_Final.csv|high
5377998|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296138|241C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||294|FLA KEYS|1|1|Data_169C_Final.csv|high
5378467|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296154|245C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||334|FLA KEYS|1|1|Data_169C_Final.csv|high
5378702|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296142|242C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||255|FLA KEYS|1|1|Data_169C_Final.csv|high
5379788|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296166|248C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||235|FLA KEYS|1|1|Data_169C_Final.csv|high
5382081|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296142|242C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||220|FLA KEYS|1|1|Data_169C_Final.csv|high
5382082|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296142|242C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||300|FLA KEYS|1|1|Data_169C_Final.csv|high
5384279|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297154|500C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||280|DRY TORT|1|1|Data_169C_Final.csv|high
5388995|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296391|29C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||250|FLA KEYS|1|1|Data_169C_Final.csv|high
5389881|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296138|241C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||385|FLA KEYS|1|1|Data_169C_Final.csv|high
5390312|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296154|245C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||265|FLA KEYS|1|1|Data_169C_Final.csv|high
5410959|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296403|300C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_169C_Final.csv|high
5411268|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297718|639C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||370|FLA KEYS|1|1|Data_169C_Final.csv|high
5412841|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297591|609C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella franksi|franksi|Orbicella|Scleractinian||Transect|10||240|FLA KEYS|1|1|Data_169C_Final.csv|high
5414258|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297718|639C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||250|FLA KEYS|1|1|Data_169C_Final.csv|high
5415695|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297646|622C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||220|FLA KEYS|1|1|Data_169C_Final.csv|high
5417010|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297718|639C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||325|FLA KEYS|1|1|Data_169C_Final.csv|high
5417013|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297718|639C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||380|FLA KEYS|1|1|Data_169C_Final.csv|high
5417020|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297718|639C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||340|FLA KEYS|1|1|Data_169C_Final.csv|high
5417499|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297646|622C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||285|FLA KEYS|1|1|Data_169C_Final.csv|high
5417510|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297646|622C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||280|FLA KEYS|1|1|Data_169C_Final.csv|high
5418431|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297646|622C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||233|FLA KEYS|1|1|Data_169C_Final.csv|high
5422010|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297241|523C|2006-12-31T00:00:00Z|2006|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella franksi|franksi|Orbicella|Scleractinian||Transect|10||220|DRY TORT|1|1|Data_169C_Final.csv|high
5425454|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|295888|190C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_169C_Final.csv|high
5438578|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297044|471C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||295|FLA KEYS|1|1|Data_169C_Final.csv|high
5444605|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296999|45C|2002-12-31T00:00:00Z|2002|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella franksi|franksi|Orbicella|Scleractinian||Transect|10||250|FLA KEYS|1|1|Data_169C_Final.csv|high
5444983|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296418|305C|2009-12-31T00:00:00Z|2009|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||230|FLA KEYS|1|1|Data_169C_Final.csv|high
5445746|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296418|305C|2009-12-31T00:00:00Z|2009|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||240|FLA KEYS|1|1|Data_169C_Final.csv|high
5449092|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297130|496C|2000-12-31T00:00:00Z|2000|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella franksi|franksi|Orbicella|Scleractinian||Transect|10||255|DRY TORT|1|1|Data_169C_Final.csv|high
5450049|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297044|471C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||240|FLA KEYS|1|1|Data_169C_Final.csv|high
5451466|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296323|280C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||225|FLA KEYS|1|1|Data_169C_Final.csv|high
5455787|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|295532|125C|2009-12-31T00:00:00Z|2009|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||245|FLA KEYS|1|1|Data_169C_Final.csv|high
5463258|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296150|244C|2009-12-31T00:00:00Z|2009|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||510|FLA KEYS|1|1|Data_169C_Final.csv|high
5463259|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296150|244C|2009-12-31T00:00:00Z|2009|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||305|FLA KEYS|1|1|Data_169C_Final.csv|high
5465116|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297050|473C|2009-12-31T00:00:00Z|2009|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||285|FLA KEYS|1|1|Data_169C_Final.csv|high
5505786|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|298208|815C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Acropora palmata|palmata|Acropora|Scleractinian||Transect|10||315|FLA KEYS|1|1|Data_169C_Final.csv|high
5506785|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296158|246C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Acropora palmata|palmata|Acropora|Scleractinian||Transect|10||390|FLA KEYS|1|1|Data_169C_Final.csv|high
5507059|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297916|687C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Acropora palmata|palmata|Acropora|Scleractinian||Transect|10||230|FLA KEYS|1|1|Data_169C_Final.csv|high
5514124|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|298208|815C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Acropora palmata|palmata|Acropora|Scleractinian||Transect|10||320|FLA KEYS|1|1|Data_169C_Final.csv|high
5525767|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|298109|758C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Acropora palmata|palmata|Acropora|Scleractinian||Transect|10||235|FLA KEYS|1|1|Data_169C_Final.csv|high
5547124|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297646|622C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||245|FLA KEYS|1|1|Data_169C_Final.csv|high
5585115|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296954|447C|2009-12-31T00:00:00Z|2009|12|15|Florida Keys National Marine Sanctuary|SE|Colpophyllia natans|natans|Colpophyllia|Scleractinian||Transect|10||220|FLA KEYS|1|1|Data_169C_Final.csv|high
5596395|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297495|583C|2009-12-31T00:00:00Z|2009|12|15|Florida Keys National Marine Sanctuary|SE|Colpophyllia natans|natans|Colpophyllia|Scleractinian||Transect|10||230|FLA KEYS|1|1|Data_169C_Final.csv|high
5640253|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297475|579C|2009-12-31T00:00:00Z|2009|12|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||240|FLA KEYS|1|1|Data_169C_Final.csv|high
5670276|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296540|338C|2009-12-31T00:00:00Z|2009|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||230|FLA KEYS|1|1|Data_169C_Final.csv|high
5670284|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296540|338C|2009-12-31T00:00:00Z|2009|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||280|FLA KEYS|1|1|Data_169C_Final.csv|high
5670875|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|298174|799C|2009-12-31T00:00:00Z|2009|12|15|Florida Keys National Marine Sanctuary|SE|Millepora complanata|complanata|Millepora|Milleporans||Transect|10||230|FLA KEYS|1|1|Data_169C_Final.csv|high
5673758|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297585|607C|2009-12-31T00:00:00Z|2009|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||400|FLA KEYS|1|1|Data_169C_Final.csv|high
5675000|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297044|471C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||220|FLA KEYS|1|1|Data_169C_Final.csv|high
5676158|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297044|471C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||270|FLA KEYS|1|1|Data_169C_Final.csv|high
5677756|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296150|244C|2009-12-31T00:00:00Z|2009|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||240|FLA KEYS|1|1|Data_169C_Final.csv|high
5679605|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297585|607C|2009-12-31T00:00:00Z|2009|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||250|FLA KEYS|1|1|Data_169C_Final.csv|high
5679606|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297585|607C|2009-12-31T00:00:00Z|2009|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||360|FLA KEYS|1|1|Data_169C_Final.csv|high
5683109|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297585|607C|2009-12-31T00:00:00Z|2009|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||400|FLA KEYS|1|1|Data_169C_Final.csv|high
5683462|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296540|338C|2009-12-31T00:00:00Z|2009|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||360|FLA KEYS|1|1|Data_169C_Final.csv|high
5684217|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296540|338C|2009-12-31T00:00:00Z|2009|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||350|FLA KEYS|1|1|Data_169C_Final.csv|high
5746847|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297758|648C|2009-12-31T00:00:00Z|2009|12|15|Florida Keys National Marine Sanctuary|SE|Dendrogyra cylindrus|cylindrus|Dendrogyra|Scleractinian||Transect|10||260|FLA KEYS|1|1|Data_169C_Final.csv|high
5748247|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|297466|577C|2001-12-31T00:00:00Z|2001|12|15|Florida Keys National Marine Sanctuary|SE|Colpophyllia natans|natans|Colpophyllia|Scleractinian||Transect|10||213|FLA KEYS|1|1|Data_169C_Final.csv|high
6228337|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Diameter|296639|364C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Siderastrea siderea|siderea|Siderastrea|Scleractinian||Transect|10||315|FLA KEYS|1|1|Data_169C_Final.csv|high
6447580|3022|National Coral Reef Monitoring Program (NCRMP)|Diameter|932734|1299-1795185-3022B|2014-10-18T00:00:00Z|2014|10|15|Florida Keys National Marine Sanctuary|SE|Colpophyllia natans|natans|Colpophyllia|Scleractinian||Transect|10||240|FLA KEYS|1|1|Data_3022B_Final.csv|high
6453598|3022|National Coral Reef Monitoring Program (NCRMP)|Diameter|932734|1299-1795185-3022B|2014-10-18T00:00:00Z|2014|10|15|Florida Keys National Marine Sanctuary|SE|Colpophyllia natans|natans|Colpophyllia|Scleractinian||Transect|10||250|FLA KEYS|1|1|Data_3022B_Final.csv|high
6471717|3022|National Coral Reef Monitoring Program (NCRMP)|Diameter|933200|1421-1337948-3022B|2015-06-23T00:00:00Z|2015|6|13|Coupon Bight Aquatic Preserve|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||350|FLA KEYS|1|1|Data_3022B_Final.csv|high
6475308|3022|National Coral Reef Monitoring Program (NCRMP)|Diameter|932289|1133-1856327-3022B|2014-07-24T00:00:00Z|2014|7|15|Florida Keys National Marine Sanctuary|SE|Colpophyllia natans|natans|Colpophyllia|Scleractinian||Transect|10||230|FLA KEYS|1|1|Data_3022B_Final.csv|high
