RowID|ProgramID|ProgramName|DataFileName|ParameterName|ParameterUnits|ProgramLocationID|ActivityType|SampleDate|Year|Month|ActivityDepth_m|RelativeDepth|TotalDepth_m|ResultValue|MDL|PQL|DetectionUnit|ValueQualifier|ValueQualifierSource|SampleFraction|ResultComments|OriginalLatitude|OriginalLongitude|ManagedAreaName|Region|SEACAR_QAQCFlagCode|SEACAR_QAQC_Description|Include|SEACAR_EventID|MADup|AreaID|q_subset
5564281|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SA 26-10|Sample|2002-08-21T00:00:00Z|2002|8|0.2|Surface||4.33|||mg/L|||Total|TN - USFWI Calculated|27.886661|-82.777657|Pinellas County Aquatic Preserve|SW|9Q/6Q/1Q|9Q - Surface Analysis: Activity_Depth <= 1 meter/6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|A7D8A847-43CE-4274-8283-05966C216186|1|35|high
5564400|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-5B|Sample|2000-05-31T00:00:00Z|2000|5||Surface||5.56|||mg/L|||Fixed|TN - USFWI Calculated|27.861724|-82.783447|Pinellas County Aquatic Preserve|SW|6Q/1Q|6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|4B889A96-8164-4934-A1D3-161A0F69309C|1|35|high
5569078|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SA 26-08|Sample|2000-06-28T00:00:00Z|2000|6||Surface||5.11|||mg/L|||Fixed|TN - USFWI Calculated|27.878943|-82.778439|Pinellas County Aquatic Preserve|SW|1Q/6Q|1Q - SEACAR Calculated/6Q - Within threshold tolerance|1|48932B55-17CF-4DB3-90E6-CA338CA903BE|1|35|high
4037276|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLEECO_PI-13|Sample|2001-02-13T00:00:00Z|2001|2|0.5|Surface||4.34||||||Total||26.473194|-82.093167|Pine Island Sound Aquatic Preserve|SW|6Q/9Q|6Q - Within threshold tolerance/9Q - Surface Analysis: Activity_Depth <= 1 meter|1|AC1A008A-1074-4CE4-8087-353034CCE41C|1|34|high
5565124|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-02|Sample|2000-05-03T00:00:00Z|2000|5||Surface||4.5|||mg/L|||Fixed|TN - USFWI Calculated|27.846805|-82.783915|Pinellas County Aquatic Preserve|SW|1Q/6Q|1Q - SEACAR Calculated/6Q - Within threshold tolerance|1|1AC91E5D-8F5B-45FF-AE27-182478A9ABA1|1|35|high
5569510|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB-B-09-04|Sample|2009-06-25T00:00:00Z|2009|6|0.2|Surface||4.39|||mg/L|||Total|TN - USFWI Calculated|27.8526166|-82.7811|Pinellas County Aquatic Preserve|SW|6Q/1Q/9Q|6Q - Within threshold tolerance/1Q - SEACAR Calculated/9Q - Surface Analysis: Activity_Depth <= 1 meter|1|16A39E0F-66C8-4F98-8D39-F5D86A92EE6B|1|35|high
5569663|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SA 26-08|Sample|2000-05-03T00:00:00Z|2000|5||Surface||4.31|||mg/L|||Fixed|TN - USFWI Calculated|27.878943|-82.778439|Pinellas County Aquatic Preserve|SW|6Q/1Q|6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|367DF0CE-ADB2-4CE3-83C2-1C21B274A4E9|1|35|high
5569687|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SA 26-08|Sample|2000-05-31T00:00:00Z|2000|5||Surface||4.43|||mg/L|||Fixed|TN - USFWI Calculated|27.878943|-82.778439|Pinellas County Aquatic Preserve|SW|6Q/1Q|6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|C36A463D-ADFA-4385-B494-2A728EEEB5B3|1|35|high
5569768|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SA 26-9B|Sample|2000-05-31T00:00:00Z|2000|5||Surface||4.4|||mg/L|||Fixed|TN - USFWI Calculated|27.882021|-82.775493|Pinellas County Aquatic Preserve|SW|6Q/1Q|6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|34D55AD0-13E1-4369-8CF0-56CD2F315E98|1|35|high
5570227|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-06|Sample|2001-05-30T00:00:00Z|2001|5||Surface||4.54|||mg/L|||Fixed|TN - USFWI Calculated|27.866664|-82.779396|Pinellas County Aquatic Preserve|SW|6Q/1Q|6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|BBB62CEC-5E49-42CA-A3F5-6877F9666050|1|35|high
5570267|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-02|Sample|2002-03-05T00:00:00Z|2002|3|0.12|Surface||4.47|||mg/L|||Total|TN - USFWI Calculated|27.846805|-82.783915|Pinellas County Aquatic Preserve|SW|9Q/6Q/1Q|9Q - Surface Analysis: Activity_Depth <= 1 meter/6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|D773A34A-9A9D-4D0B-81CC-E0CC291722E8|1|35|high
5570331|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SA-A-09-02|Sample|2009-04-02T00:00:00Z|2009|4|0.2|Surface||6.52|||mg/L|||Total|TN - USFWI Calculated|27.8829666|-82.777933|Pinellas County Aquatic Preserve|SW|9Q/6Q/1Q|9Q - Surface Analysis: Activity_Depth <= 1 meter/6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|EDB9877B-6F13-4258-A401-7C2E442F3B7C|1|35|high
5570572|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SA 26-10|Sample|2000-05-31T00:00:00Z|2000|5||Surface||4.63|||mg/L|||Fixed|TN - USFWI Calculated|27.886661|-82.777657|Pinellas County Aquatic Preserve|SW|6Q/1Q|6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|81853BAA-02DF-4084-9212-99539B5DE7FA|1|35|high
5570651|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SA 26-10|Sample|2000-06-28T00:00:00Z|2000|6||Surface||4.41|||mg/L|||Fixed|TN - USFWI Calculated|27.886661|-82.777657|Pinellas County Aquatic Preserve|SW|1Q/6Q|1Q - SEACAR Calculated/6Q - Within threshold tolerance|1|7BE87A37-626F-4646-AE42-7EAB730C35CB|1|35|high
5570883|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SA 26-10|Sample|2000-05-03T00:00:00Z|2000|5||Surface||4.26|||mg/L|||Fixed|TN - USFWI Calculated|27.886661|-82.777657|Pinellas County Aquatic Preserve|SW|6Q/1Q|6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|7B9F2347-4E77-425F-9E7A-8BF5AC7C131B|1|35|high
5570886|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-1B|Sample|1999-04-07T00:00:00Z|1999|4||Surface||4.39|||mg/L|||Fixed|TN - USFWI Calculated|27.8398081|-82.7801876|Pinellas County Aquatic Preserve|SW|6Q/1Q|6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|58AE544A-9A0F-4691-A415-ECDAB979FFB4|1|35|high
5571025|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-02|Sample|2000-06-28T00:00:00Z|2000|6||Surface||5.91|||mg/L|||Fixed|TN - USFWI Calculated|27.846805|-82.783915|Pinellas County Aquatic Preserve|SW|6Q/1Q|6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|53405755-8E3F-4E4C-8BBE-D5F183D59F08|1|35|high
5571094|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SA-A-12-03|Sample|2012-05-21T00:00:00Z|2012|5|0.2|Surface||4.59|||mg/L|||Total|TN - USFWI Calculated|27.87931|-82.77562|Pinellas County Aquatic Preserve|SW|1Q/6Q/9Q|1Q - SEACAR Calculated/6Q - Within threshold tolerance/9Q - Surface Analysis: Activity_Depth <= 1 meter|1|2968C6D9-933B-4A52-9081-489512DDCAD9|1|35|high
5571243|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB-B-09-02|Sample|2009-04-02T00:00:00Z|2009|4|0.21|Surface||5.37|||mg/L|||Total|TN - USFWI Calculated|27.8458833|-82.780183|Pinellas County Aquatic Preserve|SW|9Q/6Q/1Q|9Q - Surface Analysis: Activity_Depth <= 1 meter/6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|9CDECEFE-294D-4494-B229-DE1280496B02|1|35|high
5571280|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-02|Sample|2001-05-02T00:00:00Z|2001|5||Surface||4.36|||mg/L|||Fixed|TN - USFWI Calculated|27.846805|-82.783915|Pinellas County Aquatic Preserve|SW|6Q/1Q|6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|4404AB21-4011-4F14-BE3B-3114ED70E4C8|1|35|high
5571825|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-1B|Sample|2006-05-10T00:00:00Z|2006|5|0.2|Surface||6.41|||mg/L|||Total|TN - USFWI Calculated|27.8398081|-82.7801876|Pinellas County Aquatic Preserve|SW|9Q/6Q/1Q|9Q - Surface Analysis: Activity_Depth <= 1 meter/6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|36C4AED5-31F6-43B6-86D7-3BF411F01F22|1|35|high
5571884|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-1B|Sample|2006-08-07T00:00:00Z|2006|8|0.27|Surface||5.47|||mg/L|||Total|TN - USFWI Calculated|27.8398081|-82.7801876|Pinellas County Aquatic Preserve|SW|9Q/6Q/1Q|9Q - Surface Analysis: Activity_Depth <= 1 meter/6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|DC4122F5-8ACB-411A-B241-3A5A07D55683|1|35|high
5572238|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-5B|Sample|1999-06-02T00:00:00Z|1999|6||Surface||4.97|||mg/L|||Fixed|TN - USFWI Calculated|27.861724|-82.783447|Pinellas County Aquatic Preserve|SW|6Q/1Q|6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|15430DDE-44C4-4F82-9213-F8BA34852033|1|35|high
5572239|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-5B|Sample|2000-06-28T00:00:00Z|2000|6||Surface||7.61|||mg/L|||Fixed|TN - USFWI Calculated|27.861724|-82.783447|Pinellas County Aquatic Preserve|SW|6Q/1Q|6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|95E367B3-DB74-4D31-81DA-F36F6DFE3CDE|1|35|high
5572702|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-5B|Sample|1999-05-12T00:00:00Z|1999|5||Surface||4.35|||mg/L|||Fixed|TN - USFWI Calculated|27.861724|-82.783447|Pinellas County Aquatic Preserve|SW|1Q/6Q|1Q - SEACAR Calculated/6Q - Within threshold tolerance|1|EC5A7F55-06B4-4973-A3BE-01D8B41CFBE2|1|35|high
5572884|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-5B|Sample|2000-05-03T00:00:00Z|2000|5||Surface||4.5|||mg/L|||Fixed|TN - USFWI Calculated|27.861724|-82.783447|Pinellas County Aquatic Preserve|SW|6Q/1Q|6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|E23ADDA6-98C7-4BF4-BC80-508BC26970F5|1|35|high
5572885|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-5B|Sample|1999-04-07T00:00:00Z|1999|4||Surface||4.5|||mg/L|||Fixed|TN - USFWI Calculated|27.861724|-82.783447|Pinellas County Aquatic Preserve|SW|6Q/1Q|6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|3DD92B1D-DC3A-4287-AFB3-9F4C4CD7A457|1|35|high
5573045|5002|Florida STORET / WIN|Data_5002B_Final.csv|Total Nitrogen|mg/L|WIN_21FLCOBS_CBS 25|Sample|2022-06-14T11:10:00Z|2022|6|0.457|Surface||57.943|0.006|0.024|mg/L|||Total|TN - USFWI Calculated|26.33317335|-81.84214906|Estero Bay Aquatic Preserve|SW|1Q/6Q/9Q|1Q - SEACAR Calculated/6Q - Within threshold tolerance/9Q - Surface Analysis: Activity_Depth <= 1 meter|1|5C616B31-6F55-48A8-914C-BCD337FF04AE|1|14|high
5573182|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SA-B-09-02|Sample|2009-04-02T00:00:00Z|2009|4|0.21|Surface||6.19|||mg/L|||Total|TN - USFWI Calculated|27.872|-82.774633|Pinellas County Aquatic Preserve|SW|1Q/6Q/9Q|1Q - SEACAR Calculated/6Q - Within threshold tolerance/9Q - Surface Analysis: Activity_Depth <= 1 meter|1|EF023BEF-1E12-4B01-A070-5682879AF12B|1|35|high
5573219|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLBREV_BRMIC06|Sample|2006-03-30T00:00:00Z|2006|3|0.2|Surface||4.4|||mg/L|||Total|TN - USFWI Calculated|28.36|-80.66|Banana River Aquatic Preserve|NE|1Q/6Q/9Q|1Q - SEACAR Calculated/6Q - Within threshold tolerance/9Q - Surface Analysis: Activity_Depth <= 1 meter|1|26C87178-F551-4BCE-822B-58E65241A994|1|4|high
5573751|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLTPA_275200824646|Sample|2009-06-22T00:00:00Z|2009|6|0.2|Surface||4.504|||mg/L|||Total|TN - USFWI Calculated|27.8668027|-82.7790805|Pinellas County Aquatic Preserve|SW|9Q/6Q/1Q|9Q - Surface Analysis: Activity_Depth <= 1 meter/6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|9C276B00-1B8A-480A-B539-E23FCB87BAEC|1|35|high
5573954|5014|Guana River and Guana Lake Water Quality Monitoring|Data_5002B_Final.csv|Total Nitrogen|mg/L|WIN_21FLGTM_GTMGL1NUT|Sample|2021-06-07T12:13:00Z|2021|6|0.3|Surface||12.602|0.002|0.05|mg/L|||Total|TN - USFWI Calculated|30.15039999|-81.3604|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|1Q/9Q/6Q|1Q - SEACAR Calculated/9Q - Surface Analysis: Activity_Depth <= 1 meter/6Q - Within threshold tolerance|1|279E8E8A-D03B-4151-91CC-231D7E4B67CF|1|20|high
5575537|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB-A-09-04|Sample|2009-06-25T00:00:00Z|2009|6|0.2|Surface||4.37|||mg/L|||Total|TN - USFWI Calculated|27.8581833|-82.78285|Pinellas County Aquatic Preserve|SW|1Q/6Q/9Q|1Q - SEACAR Calculated/6Q - Within threshold tolerance/9Q - Surface Analysis: Activity_Depth <= 1 meter|1|E9FCA299-A743-4D50-8C8A-B7EB43270D4E|1|35|high
5575792|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-5B|Sample|2001-05-02T00:00:00Z|2001|5||Surface||4.77|||mg/L|||Fixed|TN - USFWI Calculated|27.861724|-82.783447|Pinellas County Aquatic Preserve|SW|6Q/1Q|6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|A3B8BC10-640F-4BF8-9FF0-A20DF38CBBBB|1|35|high
5576794|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SA-A-05-08|Sample|2005-10-19T00:00:00Z|2005|10|0.19|Surface||4.59|||mg/L|||Total|TN - USFWI Calculated|27.8785333|-82.7733|Pinellas County Aquatic Preserve|SW|1Q/6Q/9Q|1Q - SEACAR Calculated/6Q - Within threshold tolerance/9Q - Surface Analysis: Activity_Depth <= 1 meter|1|1FD048FB-50CB-427F-B246-BC2B8642308A|1|35|high
5577797|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB-B-05-08|Sample|2005-10-19T00:00:00Z|2005|10|0.23|Surface||4.42|||mg/L|||Total|TN - USFWI Calculated|27.8542666|-82.78495|Pinellas County Aquatic Preserve|SW|1Q/6Q/9Q|1Q - SEACAR Calculated/6Q - Within threshold tolerance/9Q - Surface Analysis: Activity_Depth <= 1 meter|1|D9F04ED6-042C-4025-AA7B-C82B448212BF|1|35|high
5578044|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SA 26-9B|Sample|2001-03-07T00:00:00Z|2001|3||Surface||4.43|||mg/L|||Fixed|TN - USFWI Calculated|27.882021|-82.775493|Pinellas County Aquatic Preserve|SW|1Q/6Q|1Q - SEACAR Calculated/6Q - Within threshold tolerance|1|232F6791-EF32-41BF-A697-79C8B1AFE4D8|1|35|high
5578309|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLTPA_275054824656|Sample|2009-06-22T00:00:00Z|2009|6|0.2|Surface||4.407|||mg/L|||Total|TN - USFWI Calculated|27.8483333|-82.7822222|Pinellas County Aquatic Preserve|SW|9Q/1Q/6Q|9Q - Surface Analysis: Activity_Depth <= 1 meter/1Q - SEACAR Calculated/6Q - Within threshold tolerance|1|E0FD7870-0391-4AEB-B8EB-C563CED50E49|1|35|high
5579796|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SA-B-05-08|Sample|2005-10-19T00:00:00Z|2005|10|0.17|Surface||4.72|||mg/L|||Total|TN - USFWI Calculated|27.8733666|-82.777116|Pinellas County Aquatic Preserve|SW|9Q/6Q/1Q|9Q - Surface Analysis: Activity_Depth <= 1 meter/6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|6D113458-43DB-4229-A461-4360E13E3FB0|1|35|high
5580008|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-02|Sample|1999-03-10T00:00:00Z|1999|3||Surface||4.3|||mg/L|||Fixed|TN - USFWI Calculated|27.846805|-82.783915|Pinellas County Aquatic Preserve|SW|6Q/1Q|6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|10B0CF34-F647-4985-B34B-A37B07FC1436|1|35|high
5580041|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SA 26-10|Sample|1999-06-02T00:00:00Z|1999|6||Surface||4.27|||mg/L|||Fixed|TN - USFWI Calculated|27.886661|-82.777657|Pinellas County Aquatic Preserve|SW|6Q/1Q|6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|BC5E1E67-4BF4-4632-8109-FBDFBF1B95BB|1|35|high
5580094|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-1B|Sample|2001-03-07T00:00:00Z|2001|3||Surface||4.47|||mg/L|||Fixed|TN - USFWI Calculated|27.8398081|-82.7801876|Pinellas County Aquatic Preserve|SW|1Q/6Q|1Q - SEACAR Calculated/6Q - Within threshold tolerance|1|3FBC8219-6C71-48A8-902D-3C0DD3D6434C|1|35|high
5580242|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-06|Sample|1999-03-10T00:00:00Z|1999|3||Surface||4.33|||mg/L|||Fixed|TN - USFWI Calculated|27.866664|-82.779396|Pinellas County Aquatic Preserve|SW|1Q/6Q|1Q - SEACAR Calculated/6Q - Within threshold tolerance|1|B8982B1D-F6D8-42BC-AEC0-D3A6660F69E6|1|35|high
5580322|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SA 26-08|Sample|1999-06-02T00:00:00Z|1999|6||Surface||4.46|||mg/L|||Fixed|TN - USFWI Calculated|27.878943|-82.778439|Pinellas County Aquatic Preserve|SW|1Q/6Q|1Q - SEACAR Calculated/6Q - Within threshold tolerance|1|A1C2AEBC-5CB3-4269-B54A-10A9CD326ACA|1|35|high
4091394|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLEECO_AC48993|Sample|2009-09-28T00:00:00Z|2009|9|0.5|Surface||10||||||Total||26.45513|-82.10783|Pine Island Sound Aquatic Preserve|SW|9Q/6Q|9Q - Surface Analysis: Activity_Depth <= 1 meter/6Q - Within threshold tolerance|1|C6AF3496-D7B3-403B-AF3B-EA0CE24F1426|1|34|high
5580638|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-1B|Sample|2000-05-03T00:00:00Z|2000|5||Surface||4.27|||mg/L|||Fixed|TN - USFWI Calculated|27.8398081|-82.7801876|Pinellas County Aquatic Preserve|SW|1Q/6Q|1Q - SEACAR Calculated/6Q - Within threshold tolerance|1|5289696F-91E4-4914-A513-7D881FEF6E5B|1|35|high
5580740|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-1B|Sample|2000-05-31T00:00:00Z|2000|5||Surface||5.52|||mg/L|||Fixed|TN - USFWI Calculated|27.8398081|-82.7801876|Pinellas County Aquatic Preserve|SW|6Q/1Q|6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|6878D668-BA34-490F-90F4-71EEDB664EF2|1|35|high
5581120|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLMANA_FC1|Sample|2013-02-13T00:00:00Z|2013|2|0|Surface||6.4|||mg/L|||Total|TN - USFWI Calculated|27.59107|-82.55246|Terra Ceia Aquatic Preserve|SW|1Q/6Q/9Q|1Q - SEACAR Calculated/6Q - Within threshold tolerance/9Q - Surface Analysis: Activity_Depth <= 1 meter|1|635A1B65-F7E5-4B9A-8EA3-3E5F5741A810|1|44|high
5581156|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB-A-12-03|Sample|2012-05-21T00:00:00Z|2012|5|0.2|Surface||4.3|||mg/L|||Total|TN - USFWI Calculated|27.86289|-82.77986|Pinellas County Aquatic Preserve|SW|1Q/6Q/9Q|1Q - SEACAR Calculated/6Q - Within threshold tolerance/9Q - Surface Analysis: Activity_Depth <= 1 meter|1|C8A657EF-7A2A-4629-A027-DF961790A663|1|35|high
5581833|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SA-B-12-03|Sample|2012-05-21T00:00:00Z|2012|5|0.2|Surface||4.25|||mg/L|||Total|TN - USFWI Calculated|27.883|-82.77448|Pinellas County Aquatic Preserve|SW|6Q/9Q/1Q|6Q - Within threshold tolerance/9Q - Surface Analysis: Activity_Depth <= 1 meter/1Q - SEACAR Calculated|1|50E27EB1-B07B-4FD9-B33C-81E0A63CB91A|1|35|high
5582617|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-06|Sample|2000-05-31T00:00:00Z|2000|5||Surface||4.98|||mg/L|||Fixed|TN - USFWI Calculated|27.866664|-82.779396|Pinellas County Aquatic Preserve|SW|1Q/6Q|1Q - SEACAR Calculated/6Q - Within threshold tolerance|1|F177920E-2AAB-4540-8E3D-7A9E3BB22933|1|35|high
5582901|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-02|Sample|2000-05-31T00:00:00Z|2000|5||Surface||5.09|||mg/L|||Fixed|TN - USFWI Calculated|27.846805|-82.783915|Pinellas County Aquatic Preserve|SW|1Q/6Q|1Q - SEACAR Calculated/6Q - Within threshold tolerance|1|3106D613-7AF6-4175-9C9F-C097CEBE3D98|1|35|high
5582902|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-1B|Sample|1999-05-12T00:00:00Z|1999|5||Surface||4.36|||mg/L|||Fixed|TN - USFWI Calculated|27.8398081|-82.7801876|Pinellas County Aquatic Preserve|SW|6Q/1Q|6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|9DB4B993-D386-421A-BBF2-AD93FA6F6EE5|1|35|high
5583795|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLTPA_275007824641|Sample|2009-06-22T00:00:00Z|2009|6|0.2|Surface||5.004|||mg/L|||Total|TN - USFWI Calculated|27.8444361|-82.7819361|Pinellas County Aquatic Preserve|SW|9Q/6Q/1Q|9Q - Surface Analysis: Activity_Depth <= 1 meter/6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|46D3BF81-B23A-41B7-8EA9-D1020A2756D4|1|35|high
5584929|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLPDEM_SB 26-06|Sample|2000-06-28T00:00:00Z|2000|6||Surface||5.01|||mg/L|||Fixed|TN - USFWI Calculated|27.866664|-82.779396|Pinellas County Aquatic Preserve|SW|6Q/1Q|6Q - Within threshold tolerance/1Q - SEACAR Calculated|1|8A2DCFAC-E912-4832-A3D0-B4B3D7F30EA4|1|35|high
4101889|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLEECO_AC73810|Sample|2011-08-08T00:00:00Z|2011|8|0.5|Surface||5.1||||||Total||26.37486|-81.85313|Estero Bay Aquatic Preserve|SW|6Q/9Q|6Q - Within threshold tolerance/9Q - Surface Analysis: Activity_Depth <= 1 meter|1|31757CBD-A1B6-4AFE-82A9-0998041B7F00|1|14|high
4103616|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLKWAT_PIN-SEMINOLE-1|Sample|2004-12-18T00:00:00Z|2004|12||Surface||5.42||||||Total||27.8585|-82.78083|Pinellas County Aquatic Preserve|SW|6Q|6Q - Within threshold tolerance|1|9B6E5083-EDA7-42BC-98E3-81DBE2E25FED|1|35|high
4108272|5002|Florida STORET / WIN|Data_5002A_Final.csv|Total Nitrogen|mg/L|STORET_21FLKWAT_PIN-SEMINOLE-2|Sample|2005-05-14T00:00:00Z|2005|5||Surface||6.03||||||Total||27.8515|-82.78067|Pinellas County Aquatic Preserve|SW|6Q|6Q - Within threshold tolerance|1|18ED837A-82B8-4A35-A8EF-4A13E9FABE97|1|35|high
