RowID|ProgramID|ProgramName|ParameterName|LocationID|ProgramLocationID|ManagedAreaName|Region|SampleDate|Year|Month|SurveyMethod|PercentLiveMethod|HabitatClassification|MinimumSizeMeasured_mm|NumberMeasured_n|QuadSize_m2|ResultValue|QuadIdentifier|ReefIdentifier|LiveDate|LiveDate_Qualifier|LiveDate_MinEstDate|LiveDate_MaxEstDate|SampleAge_Stdev|UniversalReefID|MADup|DataFileName|AreaID|q_subset
897011|4012|SCCF Oyster Restoration Monitoring|Shell Height/0.25m2|349626|TB_Restore|Pine Island Sound Aquatic Preserve|SW|2016-02-23T00:00:00Z|2016|2|Random Quadrat||Restored||ALL|0.25|0.64||TB_Restore|2016-02-23T00:00:00Z|Exact|||||1|Data_4012F_Final.csv|34|low
897858|4044|NRDA Oyster Cultch Recovery Project|Shell Height/0.25m2|1257227|NRDA_APA-HB-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-09-22T00:00:00Z|2021|9|Transect Quadrat|Percent|Restored||100|0.25|1|HB-MP1-S5|Hotel Bar|2021-09-22T00:00:00Z|Exact|||||1|Data_4044B_Final.csv|3|low
900590|4012|SCCF Oyster Restoration Monitoring|Shell Height/0.25m2|349626|TB_Restore|Pine Island Sound Aquatic Preserve|SW|2016-02-23T00:00:00Z|2016|2|Random Quadrat||Restored||ALL|0.25|0.33||TB_Restore|2016-02-23T00:00:00Z|Exact|||||1|Data_4012F_Final.csv|34|low
900591|4012|SCCF Oyster Restoration Monitoring|Shell Height/0.25m2|349626|TB_Restore|Pine Island Sound Aquatic Preserve|SW|2016-02-23T00:00:00Z|2016|2|Random Quadrat||Restored||ALL|0.25|0.67||TB_Restore|2016-02-23T00:00:00Z|Exact|||||1|Data_4012F_Final.csv|34|low
907599|4012|SCCF Oyster Restoration Monitoring|Shell Height/0.25m2|349626|TB_Restore|Pine Island Sound Aquatic Preserve|SW|2016-02-23T00:00:00Z|2016|2|Random Quadrat||Restored||ALL|0.25|0.47||TB_Restore|2016-02-23T00:00:00Z|Exact|||||1|Data_4012F_Final.csv|34|low
907600|4012|SCCF Oyster Restoration Monitoring|Shell Height/0.25m2|349626|TB_Restore|Pine Island Sound Aquatic Preserve|SW|2016-02-23T00:00:00Z|2016|2|Random Quadrat||Restored||ALL|0.25|0.86||TB_Restore|2016-02-23T00:00:00Z|Exact|||||1|Data_4012F_Final.csv|34|low
907601|4012|SCCF Oyster Restoration Monitoring|Shell Height/0.25m2|349626|TB_Restore|Pine Island Sound Aquatic Preserve|SW|2016-02-23T00:00:00Z|2016|2|Random Quadrat||Restored||ALL|0.25|1.57||TB_Restore|2016-02-23T00:00:00Z|Exact|||||1|Data_4012F_Final.csv|34|low
907608|4044|NRDA Oyster Cultch Recovery Project|Shell Height/0.25m2|1257233|NRDA_APA-LH-MP2|Apalachicola National Estuarine Research Reserve|NW|2021-09-22T00:00:00Z|2021|9|Transect Quadrat|Percent|Restored||100|0.25|1|LH-MP2-S5|Lighthouse Bar|2021-09-22T00:00:00Z|Exact|||||1|Data_4044B_Final.csv|3|low
909764|4044|NRDA Oyster Cultch Recovery Project|Shell Height/0.25m2|1257233|NRDA_APA-LH-MP2|Apalachicola Bay Aquatic Preserve|NW|2017-06-09T00:00:00Z|2017|6|Transect Quadrat|Percent|Restored||100|0.25|1|LH-MP2-S4|Lighthouse|2017-06-09T00:00:00Z|Exact|||||1|Data_4044B_Final.csv|2|low
910888|4012|SCCF Oyster Restoration Monitoring|Shell Height/0.25m2|349626|TB_Restore|Pine Island Sound Aquatic Preserve|SW|2016-02-23T00:00:00Z|2016|2|Random Quadrat||Restored||ALL|0.25|0||TB_Restore|2016-02-23T00:00:00Z|Exact|||||1|Data_4012F_Final.csv|34|low
911058|4012|SCCF Oyster Restoration Monitoring|Shell Height/0.25m2|349626|TB_Restore|Pine Island Sound Aquatic Preserve|SW|2016-02-23T00:00:00Z|2016|2|Random Quadrat||Restored||ALL|0.25|1.82||TB_Restore|2016-02-23T00:00:00Z|Exact|||||1|Data_4012F_Final.csv|34|low
911230|4012|SCCF Oyster Restoration Monitoring|Shell Height/0.25m2|349626|TB_Restore|Pine Island Sound Aquatic Preserve|SW|2016-02-23T00:00:00Z|2016|2|Random Quadrat||Restored||ALL|0.25|0.05||TB_Restore|2016-02-23T00:00:00Z|Exact|||||1|Data_4012F_Final.csv|34|low
911231|4012|SCCF Oyster Restoration Monitoring|Shell Height/0.25m2|349626|TB_Restore|Pine Island Sound Aquatic Preserve|SW|2016-02-23T00:00:00Z|2016|2|Random Quadrat||Restored||ALL|0.25|0.07||TB_Restore|2016-02-23T00:00:00Z|Exact|||||1|Data_4012F_Final.csv|34|low
911326|4012|SCCF Oyster Restoration Monitoring|Shell Height/0.25m2|349626|TB_Restore|Pine Island Sound Aquatic Preserve|SW|2016-02-23T00:00:00Z|2016|2|Random Quadrat||Restored||ALL|0.25|0.16||TB_Restore|2016-02-23T00:00:00Z|Exact|||||1|Data_4012F_Final.csv|34|low
911327|4012|SCCF Oyster Restoration Monitoring|Shell Height/0.25m2|349626|TB_Restore|Pine Island Sound Aquatic Preserve|SW|2016-02-23T00:00:00Z|2016|2|Random Quadrat||Restored||ALL|0.25|0.77||TB_Restore|2016-02-23T00:00:00Z|Exact|||||1|Data_4012F_Final.csv|34|low
911328|4012|SCCF Oyster Restoration Monitoring|Shell Height/0.25m2|349626|TB_Restore|Pine Island Sound Aquatic Preserve|SW|2016-02-23T00:00:00Z|2016|2|Random Quadrat||Restored||ALL|0.25|1.66||TB_Restore|2016-02-23T00:00:00Z|Exact|||||1|Data_4012F_Final.csv|34|low
911394|4012|SCCF Oyster Restoration Monitoring|Shell Height/0.25m2|349626|TB_Restore|Pine Island Sound Aquatic Preserve|SW|2016-02-23T00:00:00Z|2016|2|Random Quadrat||Restored||ALL|0.25|0.33||TB_Restore|2016-02-23T00:00:00Z|Exact|||||1|Data_4012F_Final.csv|34|low
911395|4012|SCCF Oyster Restoration Monitoring|Shell Height/0.25m2|349626|TB_Restore|Pine Island Sound Aquatic Preserve|SW|2016-02-23T00:00:00Z|2016|2|Random Quadrat||Restored||ALL|0.25|0.38||TB_Restore|2016-02-23T00:00:00Z|Exact|||||1|Data_4012F_Final.csv|34|low
911396|4012|SCCF Oyster Restoration Monitoring|Shell Height/0.25m2|349626|TB_Restore|Pine Island Sound Aquatic Preserve|SW|2016-02-23T00:00:00Z|2016|2|Random Quadrat||Restored||ALL|0.25|1.35||TB_Restore|2016-02-23T00:00:00Z|Exact|||||1|Data_4012F_Final.csv|34|low
911397|4012|SCCF Oyster Restoration Monitoring|Shell Height/0.25m2|349626|TB_Restore|Pine Island Sound Aquatic Preserve|SW|2016-02-23T00:00:00Z|2016|2|Random Quadrat||Restored||ALL|0.25|1.54||TB_Restore|2016-02-23T00:00:00Z|Exact|||||1|Data_4012F_Final.csv|34|low
911603|4012|SCCF Oyster Restoration Monitoring|Shell Height/0.25m2|349626|TB_Restore|Pine Island Sound Aquatic Preserve|SW|2016-02-23T00:00:00Z|2016|2|Random Quadrat||Restored||ALL|0.25|0.54||TB_Restore|2016-02-23T00:00:00Z|Exact|||||1|Data_4012F_Final.csv|34|low
911604|4012|SCCF Oyster Restoration Monitoring|Shell Height/0.25m2|349626|TB_Restore|Pine Island Sound Aquatic Preserve|SW|2016-02-23T00:00:00Z|2016|2|Random Quadrat||Restored||ALL|0.25|0.64||TB_Restore|2016-02-23T00:00:00Z|Exact|||||1|Data_4012F_Final.csv|34|low
912519|4044|NRDA Oyster Cultch Recovery Project|Shell Height/0.25m2|1257233|NRDA_APA-LH-MP2|Apalachicola National Estuarine Research Reserve|NW|2021-09-22T00:00:00Z|2021|9|Transect Quadrat|Percent|Restored||100|0.25|1|LH-MP2-S3|Lighthouse Bar|2021-09-22T00:00:00Z|Exact|||||1|Data_4044B_Final.csv|3|low
5592|4014|Loxahatchee River Oyster Mapping and Recruitment|Shell Height/0.25m2|864733|NWF_52_1|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|2008-07-25T00:00:00Z|2008|7|Random Quadrat|Percent|Natural||ALL|0.25|110|NWF_52_1|NWF_52|2008-07-25T00:00:00Z|Exact||||171719|1|Data_4014C_Final.csv|27|high
5738|4014|Loxahatchee River Oyster Mapping and Recruitment|Shell Height/0.25m2|864706|NWF_39_1|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|2008-07-24T00:00:00Z|2008|7|Random Quadrat|Percent|Natural||ALL|0.25|115|NWF_39_1|NWF_39||Estimate||||192961|1|Data_4014C_Final.csv|27|high
6090|4014|Loxahatchee River Oyster Mapping and Recruitment|Shell Height/0.25m2|864818|SWF_01_2|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|2008-07-01T00:00:00Z|2008|7|Random Quadrat|Percent|Natural||ALL|0.25|130|SWF_01_2|SWF_01||Estimate||||171712|1|Data_4014C_Final.csv|27|high
6201|4014|Loxahatchee River Oyster Mapping and Recruitment|Shell Height/0.25m2|864822|SWF_02_3|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|2008-07-01T00:00:00Z|2008|7|Random Quadrat|Percent|Natural||ALL|0.25|110|SWF_02_3|SWF_02||Estimate||||171711|1|Data_4014C_Final.csv|27|high
8222|4014|Loxahatchee River Oyster Mapping and Recruitment|Shell Height/0.25m2|864856|SWF_28_1|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|2008-07-11T00:00:00Z|2008|7|Random Quadrat|Percent|Natural||ALL|0.25|130|SWF_28_1|SWF_28|2008-07-11T00:00:00Z|Exact||||171697|1|Data_4014C_Final.csv|27|high
10320|4014|Loxahatchee River Oyster Mapping and Recruitment|Shell Height/0.25m2|864866|SWF_35_1|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|2008-07-11T00:00:00Z|2008|7|Random Quadrat|Percent|Natural||ALL|0.25|110|SWF_35_1|SWF_35||Estimate||||171698|1|Data_4014C_Final.csv|27|high
10405|4014|Loxahatchee River Oyster Mapping and Recruitment|Shell Height/0.25m2|864730|NWF_50_1|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|2008-07-25T00:00:00Z|2008|7|Random Quadrat|Percent|Natural||ALL|0.25|110|NWF_50_1|NWF_50||Estimate||||192976|1|Data_4014C_Final.csv|27|high
12626|4014|Loxahatchee River Oyster Mapping and Recruitment|Shell Height/0.25m2|864846|SWF_19_1|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|2008-07-10T00:00:00Z|2008|7|Random Quadrat|Percent|Natural||ALL|0.25|150|SWF_19_1|SWF_19|2008-07-10T00:00:00Z|Exact||||192950|1|Data_4014C_Final.csv|27|high
12760|5074|Assessment of Oysters and Barnacles Along the Chassahowitzka, Homosassa, and Lower Withlacoochee River Systems|Shell Height/0.25m2|931945|Homo_21|St. Martins Marsh Aquatic Preserve|NW|2018-03-28T00:00:00Z|2018|3|Random Quadrat|percent|Natural||25|0.25|107|Hmss_05|Homo_21|2018-03-28T00:00:00Z|Exact||||931945|1|Data_5074B_Final.csv|43|high
12761|5074|Assessment of Oysters and Barnacles Along the Chassahowitzka, Homosassa, and Lower Withlacoochee River Systems|Shell Height/0.25m2|931942|Homo_18|St. Martins Marsh Aquatic Preserve|NW|2018-03-22T00:00:00Z|2018|3|Random Quadrat|percent|Natural||25|0.25|107|Hmss_03|Homo_18|2018-03-22T00:00:00Z|Exact||||931942|1|Data_5074B_Final.csv|43|high
14676|4014|Loxahatchee River Oyster Mapping and Recruitment|Shell Height/0.25m2|864786|NWF_76_1|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|2008-08-15T00:00:00Z|2008|8|Random Quadrat|Percent|Natural||ALL|0.25|110|NWF_76_1|NWF_76||Estimate||||192993|1|Data_4014C_Final.csv|27|high
15021|4014|Loxahatchee River Oyster Mapping and Recruitment|Shell Height/0.25m2|864747|NWF_56_4|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|2013-07-02T00:00:00Z|2013|7|Random Quadrat|Percent|Natural||ALL|0.25|116|NWF_56_4|NWF_56||Estimate||||192974|1|Data_4014C_Final.csv|27|high
15381|5070|Prehistoric baseline reveals substantial decline of oyster reef condition in a Gulf of Mexico conservation priority area - modern oyster data|Shell Height/0.25m2|919886|Inshore 4|St. Martins Marsh Aquatic Preserve|NW|2016-07-25T00:00:00Z|2016|7|Random Quadrat||Natural|35|ALL|0.25|109.16|inshore-4-high|inshore-4|2016-07-25T00:00:00Z|Exact||||194954|1|Data_5070A_Final.csv|43|high
16040|4014|Loxahatchee River Oyster Mapping and Recruitment|Shell Height/0.25m2|864831|SWF_06_3|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|2008-07-02T00:00:00Z|2008|7|Random Quadrat|Percent|Natural||ALL|0.25|110|SWF_06_3|SWF_06|2008-07-02T00:00:00Z|Exact||||171706|1|Data_4014C_Final.csv|27|high
16757|4014|Loxahatchee River Oyster Mapping and Recruitment|Shell Height/0.25m2|864850|SWF_23_1|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|2013-08-15T00:00:00Z|2013|8|Random Quadrat|Percent|Natural||ALL|0.25|110|SWF_23_1|SWF_23|2013-08-15T00:00:00Z|Exact||||171701|1|Data_4014C_Final.csv|27|high
17997|4014|Loxahatchee River Oyster Mapping and Recruitment|Shell Height/0.25m2|864852|SWF_25_1|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|2013-07-29T00:00:00Z|2013|7|Random Quadrat|Percent|Natural||ALL|0.25|118|SWF_25_1|SWF_25|2013-07-29T00:00:00Z|Exact||||171696|1|Data_4014C_Final.csv|27|high
18811|4014|Loxahatchee River Oyster Mapping and Recruitment|Shell Height/0.25m2|864856|SWF_28_1|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|2008-07-11T00:00:00Z|2008|7|Random Quadrat|Percent|Natural||ALL|0.25|115|SWF_28_1|SWF_28||Estimate||||171697|1|Data_4014C_Final.csv|27|high
18817|4014|Loxahatchee River Oyster Mapping and Recruitment|Shell Height/0.25m2|864795|NWF_79_2|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|2013-07-15T00:00:00Z|2013|7|Random Quadrat|Percent|Natural||ALL|0.25|115|NWF_79_2|NWF_79||Estimate||||171724|1|Data_4014C_Final.csv|27|high
20634|4014|Loxahatchee River Oyster Mapping and Recruitment|Shell Height/0.25m2|864789|NWF_77_2|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|2013-07-15T00:00:00Z|2013|7|Random Quadrat|Percent|Natural||ALL|0.25|110|NWF_77_2|NWF_77||Estimate||||192993|1|Data_4014C_Final.csv|27|high
21871|5070|Prehistoric baseline reveals substantial decline of oyster reef condition in a Gulf of Mexico conservation priority area - modern oyster data|Shell Height/0.25m2|919886|Inshore 4|St. Martins Marsh Aquatic Preserve|NW|2016-07-25T00:00:00Z|2016|7|Random Quadrat||Natural|35|ALL|0.25|110.25|inshore-4-high|inshore-4|2016-07-25T00:00:00Z|Exact||||194954|1|Data_5070A_Final.csv|43|high
21967|5070|Prehistoric baseline reveals substantial decline of oyster reef condition in a Gulf of Mexico conservation priority area - modern oyster data|Shell Height/0.25m2|919883|Inshore 1|St. Martins Marsh Aquatic Preserve|NW|2016-07-25T00:00:00Z|2016|7|Random Quadrat||Natural|35|ALL|0.25|108.47|inshore-1-high|inshore-1|2016-07-25T00:00:00Z|Exact||||195030|1|Data_5070A_Final.csv|43|high
24202|4014|Loxahatchee River Oyster Mapping and Recruitment|Shell Height/0.25m2|864853|SWF_25_2|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|2013-07-29T00:00:00Z|2013|7|Random Quadrat|Percent|Natural||ALL|0.25|125|SWF_25_2|SWF_25||Estimate||||171696|1|Data_4014C_Final.csv|27|high
24923|4014|Loxahatchee River Oyster Mapping and Recruitment|Shell Height/0.25m2|864855|SWF_27_1|Loxahatchee River-Lake Worth Creek Aquatic Preserve|NE|2008-07-10T00:00:00Z|2008|7|Random Quadrat|Percent|Natural||ALL|0.25|115|SWF_27_1|SWF_27|2008-07-10T00:00:00Z|Exact||||171694|1|Data_4014C_Final.csv|27|high
26255|5070|Prehistoric baseline reveals substantial decline of oyster reef condition in a Gulf of Mexico conservation priority area - modern oyster data|Shell Height/0.25m2|919886|Inshore 4|St. Martins Marsh Aquatic Preserve|NW|2016-07-25T00:00:00Z|2016|7|Random Quadrat||Natural|35|ALL|0.25|110.25|inshore-4-high|inshore-4|2016-07-25T00:00:00Z|Exact||||194954|1|Data_5070A_Final.csv|43|high
28227|5070|Prehistoric baseline reveals substantial decline of oyster reef condition in a Gulf of Mexico conservation priority area - modern oyster data|Shell Height/0.25m2|919886|Inshore 4|St. Martins Marsh Aquatic Preserve|NW|2016-07-25T00:00:00Z|2016|7|Random Quadrat||Natural|35|ALL|0.25|109.16|inshore-4-high|inshore-4|2016-07-25T00:00:00Z|Exact||||194954|1|Data_5070A_Final.csv|43|high
38417|5070|Prehistoric baseline reveals substantial decline of oyster reef condition in a Gulf of Mexico conservation priority area - modern oyster data|Shell Height/0.25m2|919883|Inshore 1|St. Martins Marsh Aquatic Preserve|NW|2016-07-25T00:00:00Z|2016|7|Random Quadrat||Natural|35|ALL|0.25|108.47|inshore-1-high|inshore-1|2016-07-25T00:00:00Z|Exact||||195030|1|Data_5070A_Final.csv|43|high
44649|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059286|R-SB-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-04T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|112|R-SB-MP1-B1|South Bulkhead|2021-06-04T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|high
55136|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059281|R-ME-MP2|Apalachicola National Estuarine Research Reserve|NW|2021-06-04T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|112|R-ME-MP2-B1|Monkey's Elbow|2021-06-04T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|high
62488|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059280|R-ME-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-04T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|108|R-ME-MP1-B2|Monkey's Elbow|2021-06-04T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|high
73096|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059286|R-SB-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-04T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|108|R-SB-MP1-S4|South Bulkhead|2021-06-04T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|high
91485|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059303|Lighthouse Bar|Apalachicola Bay Aquatic Preserve|NW|1987-06-04T00:00:00Z|1987|6|Transect Quadrat||Natural|5|ALL|0.25|115|LB4|Lighthouse Bar|1987-06-04T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|2|high
91937|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059303|Lighthouse Bar|Apalachicola Bay Aquatic Preserve|NW|1987-06-04T00:00:00Z|1987|6|Transect Quadrat||Natural|5|ALL|0.25|115|LB5|Lighthouse Bar|1987-06-04T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|2|high
92532|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059284|R-PR-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|129|R-PR-MP1-P2|Peanut Ridge|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|high
94336|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059303|Lighthouse Bar|Apalachicola Bay Aquatic Preserve|NW|1988-06-07T00:00:00Z|1988|6|Transect Quadrat||Natural|5|ALL|0.25|135|LB5|Lighthouse Bar|1988-06-07T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|2|high
95103|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059303|Lighthouse Bar|Apalachicola Bay Aquatic Preserve|NW|1989-06-13T00:00:00Z|1989|6|Transect Quadrat||Natural|5|ALL|0.25|120|LB5|Lighthouse Bar|1989-06-13T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|2|high
95675|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059303|Lighthouse Bar|Apalachicola Bay Aquatic Preserve|NW|1990-06-12T00:00:00Z|1990|6|Transect Quadrat||Natural|5|ALL|0.25|125|LB1|Lighthouse Bar|1990-06-12T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|2|high
96299|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059303|Lighthouse Bar|Apalachicola Bay Aquatic Preserve|NW|1990-06-12T00:00:00Z|1990|6|Transect Quadrat||Natural|5|ALL|0.25|140|LB3|Lighthouse Bar|1990-06-12T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|2|high
96802|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059297|East Hole|Apalachicola National Estuarine Research Reserve|NW|1993-06-02T00:00:00Z|1993|6|Transect Quadrat||Natural|5|ALL|0.25|110|EH4|East Hole|1993-06-02T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|3|high
96826|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059297|East Hole|Apalachicola National Estuarine Research Reserve|NW|1993-06-02T00:00:00Z|1993|6|Transect Quadrat||Natural|5|ALL|0.25|130|EH2|East Hole|1993-06-02T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|3|high
97685|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059303|Lighthouse Bar|Apalachicola Bay Aquatic Preserve|NW|1989-06-13T00:00:00Z|1989|6|Transect Quadrat||Natural|5|ALL|0.25|110|LB1|Lighthouse Bar|1989-06-13T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|2|high
97741|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059303|Lighthouse Bar|Apalachicola Bay Aquatic Preserve|NW|1987-10-15T00:00:00Z|1987|10|Transect Quadrat||Natural|5|ALL|0.25|110|LB5|Lighthouse Bar|1987-10-15T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|2|high
98180|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059284|R-PR-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|120|R-PR-MP1-B3|Peanut Ridge|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|high
98186|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059284|R-PR-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|143|R-PR-MP1-P2|Peanut Ridge|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|high
98894|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059303|Lighthouse Bar|Apalachicola Bay Aquatic Preserve|NW|1989-06-13T00:00:00Z|1989|6|Transect Quadrat||Natural|5|ALL|0.25|110|LB5|Lighthouse Bar|1989-06-13T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|2|high
99800|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059285|R-PR-MP2|Apalachicola National Estuarine Research Reserve|NW|2021-06-24T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|116|R-PR-MP2-S2|Peanut Ridge|2021-06-24T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|high
101922|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059303|Lighthouse Bar|Apalachicola Bay Aquatic Preserve|NW|1987-06-04T00:00:00Z|1987|6|Transect Quadrat||Natural|5|ALL|0.25|115|LB1|Lighthouse Bar|1987-06-04T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|2|high
102241|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059303|Lighthouse Bar|Apalachicola Bay Aquatic Preserve|NW|1987-10-15T00:00:00Z|1987|10|Transect Quadrat||Natural|5|ALL|0.25|110|LB2|Lighthouse Bar|1987-10-15T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|2|high
102776|5007|RESTORE Oyster Cultch Recovery|Shell Height/0.25m2|1059267|R-CPS-MP1|Apalachicola National Estuarine Research Reserve|NW|2021-06-17T00:00:00Z|2021|6|Transect Quadrat|Percent|Restored||100|0.25|108|R-CPS-MP1-P4|Cat Point Spur|2021-06-17T00:00:00Z|Exact|||||1|Data_5007B_Final.csv|3|high
102851|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059303|Lighthouse Bar|Apalachicola Bay Aquatic Preserve|NW|1987-10-15T00:00:00Z|1987|10|Transect Quadrat||Natural|5|ALL|0.25|110|LB5|Lighthouse Bar|1987-10-15T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|2|high
104375|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059303|Lighthouse Bar|Apalachicola Bay Aquatic Preserve|NW|1989-06-13T00:00:00Z|1989|6|Transect Quadrat||Natural|5|ALL|0.25|120|LB5|Lighthouse Bar|1989-06-13T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|2|high
105320|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059303|Lighthouse Bar|Apalachicola Bay Aquatic Preserve|NW|1989-06-13T00:00:00Z|1989|6|Transect Quadrat||Natural|5|ALL|0.25|115|LB4|Lighthouse Bar|1989-06-13T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|2|high
105768|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059303|Lighthouse Bar|Apalachicola Bay Aquatic Preserve|NW|1987-06-04T00:00:00Z|1987|6|Transect Quadrat||Natural|5|ALL|0.25|115|LB4|Lighthouse Bar|1987-06-04T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|2|high
107653|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059303|Lighthouse Bar|Apalachicola Bay Aquatic Preserve|NW|1987-06-04T00:00:00Z|1987|6|Transect Quadrat||Natural|5|ALL|0.25|115|LB1|Lighthouse Bar|1987-06-04T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|2|high
108659|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059303|Lighthouse Bar|Apalachicola Bay Aquatic Preserve|NW|1987-06-04T00:00:00Z|1987|6|Transect Quadrat||Natural|5|ALL|0.25|110|LB5|Lighthouse Bar|1987-06-04T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|2|high
113645|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059300|Green Point Plant|Apalachicola National Estuarine Research Reserve|NW|1985-09-04T00:00:00Z|1985|9|Transect Quadrat||Natural|5|ALL|0.25|110|GP1|Green Point Plant|1985-09-04T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|3|high
117966|10002|Apalachicola Bay Oyster Size Class Monitoring|Shell Height/0.25m2|1059297|East Hole|Apalachicola National Estuarine Research Reserve|NW|1993-06-02T00:00:00Z|1993|6|Transect Quadrat||Natural|5|ALL|0.25|110|EH4|East Hole|1993-06-02T00:00:00Z|Exact|||||1|Data_10002A_Final.csv|3|high
