RowID|ProgramID|ProgramName|ParameterName|LocationID|ProgramLocationID|SampleDate|Year|Month|ManagedAreaName|Region|CommonIdentifier|SpeciesName|GenusName|SpeciesGroup1|SpeciesGroup2|SamplingMethod1|SamplingMethod2|GearType|MeshSize_mm|GearSize_m|AreaSwept_m2|Time_of_tow_mm|Speed_of_tow_kph|ResultValue|DistanceTowed_m|EffortCorrection_100m2|ReplicateNumber_QuadIdentifier|MADup|DataFileName|AreaID|q_subset
533042|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129290|PB-33-92-2010|2010-09-17T00:00:00Z|2010|9|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||167.835941716136||7.412||1|Data_4043A_Final.csv|10|high
540013|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129294|PB-34-29-2007|2007-09-07T00:00:00Z|2007|9|Rookery Bay National Estuarine Research Reserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||131.273610361576||7.412||1|Data_4043A_Final.csv|39|high
542821|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129271|PB-32-60-2003|2003-08-08T00:00:00Z|2003|8|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||86.3464651915812||7.412||1|Data_4043A_Final.csv|10|high
548279|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129263|PB-31-73-2007|2007-08-09T00:00:00Z|2007|8|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||140.717754991905||7.412||1|Data_4043A_Final.csv|10|high
549403|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129265|PB-32-23-2008|2008-08-13T00:00:00Z|2008|8|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||108.337830545062||7.412||1|Data_4043A_Final.csv|10|high
549921|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129265|PB-32-23-2008|2008-08-13T00:00:00Z|2008|8|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Penaeus spp.||Penaeus||Nekton - Decapoda|Presence, count, length|Trawl|Trawl|38|6.1|190000|||101.187263896384||7.412||1|Data_4043A_Final.csv|10|high
550873|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129484|PB-48-36-2007|2006-12-15T00:00:00Z|2006|12|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Anchoa spp.||Anchoa||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||115.623313545602||7.412||1|Data_4043A_Final.csv|10|high
552054|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|128633|FU-31-45-2004|2004-08-11T00:00:00Z|2004|8|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||99.7031840259039||7.412||1|Data_4043A_Final.csv|10|high
558568|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129386|PB-40-65-2012|2012-10-12T00:00:00Z|2012|10|Rookery Bay National Estuarine Research Reserve|SW|Anchoa spp.||Anchoa||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||112.385321100917||7.412||1|Data_4043A_Final.csv|39|high
560811|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129479|PB-47-64-2007|2006-12-15T00:00:00Z|2006|12|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Anchoa spp.||Anchoa||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||265.920129519698||7.412||1|Data_4043A_Final.csv|10|high
561324|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129200|PB-28-12-2000|2000-07-11T00:00:00Z|2000|7|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||86.0766324878575||7.412||1|Data_4043A_Final.csv|10|high
563665|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129185|PB-26-66-2004|2004-07-14T00:00:00Z|2004|7|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Penaeus spp.||Penaeus||Nekton - Decapoda|Presence, count, length|Trawl|Trawl|38|6.1|190000|||84.1878035617917||7.412||1|Data_4043A_Final.csv|10|high
575237|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129308|PB-35-49-2007|2007-09-07T00:00:00Z|2007|9|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||116.432811656773||7.412||1|Data_4043A_Final.csv|10|high
579867|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129223|PB-29-6-2001|2001-08-16T00:00:00Z|2001|8|Rookery Bay National Estuarine Research Reserve|SW|Penaeus spp.||Penaeus||Nekton - Decapoda|Presence, count, length|Trawl|Trawl|38|6.1|190000|||130.86886130599||7.412||1|Data_4043A_Final.csv|39|high
584493|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129798|RB-HC-27-9-2004|2004-07-15T00:00:00Z|2004|7|Rookery Bay Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||128.575283324339||7.412||1|Data_4043A_Final.csv|38|high
584565|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129793|RB-HC-27-43-2002|2002-07-22T00:00:00Z|2002|7|Rookery Bay Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||81.8942255801403||7.412||1|Data_4043A_Final.csv|38|high
586695|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129299|PB-34-38-2006|2006-09-18T00:00:00Z|2006|9|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Penaeus spp.||Penaeus||Nekton - Decapoda|Presence, count, length|Trawl|Trawl|38|6.1|190000|||91.8780356179169||7.412||1|Data_4043A_Final.csv|10|high
587051|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129168|PB-25-28-2008|2008-07-17T00:00:00Z|2008|7|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Penaeus spp.||Penaeus||Nekton - Decapoda|Presence, count, length|Trawl|Trawl|38|6.1|190000|||134.916351861846||7.412||1|Data_4043A_Final.csv|10|high
591339|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129237|PB-3-76-2003|2003-01-15T00:00:00Z|2003|1|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Anchoa spp.||Anchoa||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||81.7593092282785||7.412||1|Data_4043A_Final.csv|10|high
595559|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129216|PB-29-25-2004|2004-08-25T00:00:00Z|2004|8|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||88.2352941176471||7.412||1|Data_4043A_Final.csv|10|high
598600|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129102|PB-20-62-2007|2007-05-14T00:00:00Z|2007|5|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Anchoa spp.||Anchoa||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||96.3302752293578||7.412||1|Data_4043A_Final.csv|10|high
601658|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129195|PB-27-52-2009|2009-07-03T00:00:00Z|2009|7|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Penaeus spp.||Penaeus||Nekton - Decapoda|Presence, count, length|Trawl|Trawl|38|6.1|190000|||104.56017269293||7.412||1|Data_4043A_Final.csv|10|high
604525|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129167|PB-25-26-2003|2003-07-25T00:00:00Z|2003|7|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Penaeus spp.||Penaeus||Nekton - Decapoda|Presence, count, length|Trawl|Trawl|38|6.1|190000|||127.361036157582||7.412||1|Data_4043A_Final.csv|10|high
606817|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129306|PB-35-22-2002|2002-09-04T00:00:00Z|2002|9|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||90.3939557474366||7.412||1|Data_4043A_Final.csv|10|high
607356|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129029|PB-16-22-2007|2007-04-12T00:00:00Z|2007|4|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Anchoa spp.||Anchoa||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||125.74203993524||7.412||1|Data_4043A_Final.csv|10|high
611760|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129396|PB-41-16-2007|2007-11-07T00:00:00Z|2007|11|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Anchoa spp.||Anchoa||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||151.106314085267||7.412||1|Data_4043A_Final.csv|10|high
614364|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129417|PB-42-71-2006|2006-11-17T00:00:00Z|2006|11|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Anchoa spp.||Anchoa||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||159.201295196978||7.412||1|Data_4043A_Final.csv|10|high
618173|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129317|PB-36-21-2006|2006-09-18T00:00:00Z|2006|9|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||109.956826767404||7.412||1|Data_4043A_Final.csv|10|high
618616|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129462|PB-46-27-2007|2006-12-15T00:00:00Z|2006|12|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Anchoa spp.||Anchoa||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||185.6449001619||7.412||1|Data_4043A_Final.csv|10|high
619111|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129119|PB-21-94-2000|2000-06-12T00:00:00Z|2000|6|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||85.9417161359957||7.412||1|Data_4043A_Final.csv|10|high
620398|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129395|PB-41-16-2005|2005-11-11T00:00:00Z|2005|11|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Anchoa spp.||Anchoa||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||84.4576362655154||7.412||1|Data_4043A_Final.csv|10|high
631443|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129796|RB-HC-27-83-2007|2007-07-12T00:00:00Z|2007|7|Rookery Bay Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||91.0685375067458||7.412||1|Data_4043A_Final.csv|38|high
632671|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129469|PB-46-83-2003|2002-12-18T00:00:00Z|2002|12|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Anchoa spp.||Anchoa||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||131.813275769023||7.412||1|Data_4043A_Final.csv|10|high
635831|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129236|PB-3-63-2007|2007-01-17T00:00:00Z|2007|1|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Anchoa spp.||Anchoa||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||153.939557474366||7.412||1|Data_4043A_Final.csv|10|high
636782|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129246|PB-30-6-2007|2007-08-09T00:00:00Z|2007|8|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||182.946573124663||7.412||1|Data_4043A_Final.csv|10|high
639875|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129219|PB-29-29-2006|2006-08-19T00:00:00Z|2006|8|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Penaeus spp.||Penaeus||Nekton - Decapoda|Presence, count, length|Trawl|Trawl|38|6.1|190000|||114.274150026983||7.412||1|Data_4043A_Final.csv|10|high
648424|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129924|RB-HC-38-4-2004|2004-10-28T00:00:00Z|2004|10|Rookery Bay National Estuarine Research Reserve|SW|Anchoa spp.||Anchoa||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||97.6794387479763||7.412||1|Data_4043A_Final.csv|39|high
651716|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129742|RB-HC-23-28-2000|2000-06-15T00:00:00Z|2000|6|Rookery Bay Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||86.6162978953049||7.412||1|Data_4043A_Final.csv|38|high
658122|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129239|PB-30-1-2006|2006-08-19T00:00:00Z|2006|8|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||137.614678899083||7.412||1|Data_4043A_Final.csv|10|high
670862|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129916|RB-HC-37-72-2004|2004-10-28T00:00:00Z|2004|10|Rookery Bay Aquatic Preserve|SW|Anchoa spp.||Anchoa||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||91.4732865623314||7.412||1|Data_4043A_Final.csv|38|high
675968|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129533|PB-7-75-2008|2008-02-20T00:00:00Z|2008|2|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Anchoa spp.||Anchoa||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||124.797625472207||7.412||1|Data_4043A_Final.csv|10|high
691645|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129537|PB-8-14-2010|2010-02-10T00:00:00Z|2010|2|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Lagodon rhomboides|rhomboides|Lagodon|Grazers and reef dependent species|Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||120.345385860766||7.412||1|Data_4043A_Final.csv|10|high
700690|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129252|PB-31-11-2004|2004-08-25T00:00:00Z|2004|8|Rookery Bay National Estuarine Research Reserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||116.162978953049||7.412||1|Data_4043A_Final.csv|39|high
712309|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|945888|FH-36-76-2016|2016-09-13T00:00:00Z|2016|9|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Ariopsis felis|felis|Ariopsis||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||90.1241230437129||7.412||1|Data_4043A_Final.csv|10|high
728130|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129548|PB-8-90-2003|2003-02-12T00:00:00Z|2003|2|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Anchoa spp.||Anchoa||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||154.479222881813||7.412||1|Data_4043A_Final.csv|10|high
730428|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|945888|FH-36-76-2016|2016-09-13T00:00:00Z|2016|9|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Bagre marinus|marinus|Bagre||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||192.25580140313||7.412||1|Data_4043A_Final.csv|10|high
751112|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129881|RB-HC-34-29-2007|2007-09-08T00:00:00Z|2007|9|Rookery Bay Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||94.7112790070157||7.412||1|Data_4043A_Final.csv|38|high
767178|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|945843|FH-26-30-2017|2017-07-03T00:00:00Z|2017|7|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||85.5369670804102||7.412||1|Data_4043A_Final.csv|10|high
771285|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129779|RB-HC-26-46-2001|2001-07-19T00:00:00Z|2001|7|Rookery Bay National Estuarine Research Reserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||94.8461953588775||7.412||1|Data_4043A_Final.csv|39|high
781955|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|945839|FH-25-15-2017|2017-07-03T00:00:00Z|2017|7|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||115.48839719374||7.412||1|Data_4043A_Final.csv|10|high
788584|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|129768|RB-HC-25-20-2001|2001-07-19T00:00:00Z|2001|7|Rookery Bay Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||94.9811117107394||7.412||1|Data_4043A_Final.csv|38|high
789804|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|946024|FU-24-39-2019|2019-06-29T00:00:00Z|2019|6|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||100.647598488937||7.412||1|Data_4043A_Final.csv|10|high
799201|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|130064|RB-HC-6-42-2005|2005-02-24T00:00:00Z|2005|2|Rookery Bay Aquatic Preserve|SW|Lagodon rhomboides|rhomboides|Lagodon|Grazers and reef dependent species|Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||137.479762547221||7.412||1|Data_4043A_Final.csv|38|high
800155|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|946219|PB-26-4-2019|2019-07-12T00:00:00Z|2019|7|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||81.3545601726929||7.412||1|Data_4043A_Final.csv|10|high
801182|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|130048|RB-HC-48-59-2005|2004-12-09T00:00:00Z|2004|12|Rookery Bay Aquatic Preserve|SW|Anchoa spp.||Anchoa||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||133.837021046951||7.412||1|Data_4043A_Final.csv|38|high
813270|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|945857|FH-29-65-2016|2016-08-14T00:00:00Z|2016|8|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Ariopsis felis|felis|Ariopsis||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||133.297355639504||7.412||1|Data_4043A_Final.csv|10|high
833065|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|946215|PB-25-2-2017|2017-07-05T00:00:00Z|2017|7|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||142.471667566109||7.412||1|Data_4043A_Final.csv|10|high
854084|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|1045187|FU-35-64-2020|2020-09-13T00:00:00Z|2020|9|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||82.0291419320022||7.412||1|Data_4043A_Final.csv|10|high
894823|4043|RBNERR Fish Assessment|Count/100m2 (effort corrected)|1045220|PB-21-44-2020|2020-06-15T00:00:00Z|2020|6|Cape Romano-Ten Thousand Islands Aquatic Preserve|SW|Eucinostomus spp.||Eucinostomus||Nekton - Osteichthyes|Presence, count, length|Trawl|Trawl|38|6.1|190000|||83.6481381543443||7.412||1|Data_4043A_Final.csv|10|high
1203640|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|170832|APM2001020301|2001-02-06T00:00:00Z|2001|2|Apalachicola National Estuarine Research Reserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Trawl|3.1|6.1||10||97.1|388.92|||1|Data_69C_Final.csv|3|high
1209856|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|181996|APM2015100601|2015-10-08T00:00:00Z|2015|10|Apalachicola Bay Aquatic Preserve|NW|Pogonias cromis|cromis|Pogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||83||||1|Data_69C_Final.csv|2|high
1210785|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|173295|APM2004100501|2004-10-08T00:00:00Z|2004|10|Apalachicola National Estuarine Research Reserve|NW|Acipenser oxyrinchus desotoi|oxyrinchus|Acipenser||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Trawl|3.1|6.1||5||140|185.2|||1|Data_69C_Final.csv|3|high
1219257|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|176783|APM2009010701|2009-01-15T00:00:00Z|2009|1|Apalachicola National Estuarine Research Reserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Trawl|3.1|6.1||10||88.8|351.88|||1|Data_69C_Final.csv|3|high
1247705|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|173256|APM2004090902|2004-09-23T00:00:00Z|2004|9|Apalachicola National Estuarine Research Reserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||85.5||||1|Data_69C_Final.csv|3|high
1285789|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|170794|APM2001010608|2001-01-10T00:00:00Z|2001|1|Apalachicola Bay Aquatic Preserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Trawl|3.1|6.1||5||95|185.2|||1|Data_69C_Final.csv|2|high
1356136|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|170201|APM1999090701|1999-09-07T00:00:00Z|1999|9|Apalachicola National Estuarine Research Reserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||98.5||||1|Data_69C_Final.csv|3|high
1358155|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|177988|APM2010080201|2010-08-03T00:00:00Z|2010|8|Apalachicola Bay Aquatic Preserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||111.9||||1|Data_69C_Final.csv|2|high
1460620|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|178154|APM2010100501|2010-10-06T00:00:00Z|2010|10|Apalachicola National Estuarine Research Reserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||102||||1|Data_69C_Final.csv|3|high
1467933|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|172941|APM2004040306|2004-04-06T00:00:00Z|2004|4|Apalachicola National Estuarine Research Reserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Trawl|3.1|6.1||10||100|370.4|||1|Data_69C_Final.csv|3|high
1480363|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|181241|APM2014100910|2014-10-21T00:00:00Z|2014|10|Apalachicola National Estuarine Research Reserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Trawl|3.1|6.1||10||128|370.4|||1|Data_69C_Final.csv|3|high
1486666|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|180195|APM2013061101|2013-06-21T00:00:00Z|2013|6|Apalachicola National Estuarine Research Reserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||100||||1|Data_69C_Final.csv|3|high
1508419|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|178704|APM2011070404|2011-07-12T00:00:00Z|2011|7|Apalachicola Bay Aquatic Preserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Seine|37.5|183||||97.8||||1|Data_69C_Final.csv|2|high
1522351|69|Fisheries-Independent Monitoring (FIM) Program|Count/100m2 (effort corrected)|170794|APM2001010608|2001-01-10T00:00:00Z|2001|1|Apalachicola Bay Aquatic Preserve|NW|Lepisosteus osseus|osseus|Lepisosteus||Nekton - Osteichthyes|presence/absence, Count, Length|Tow, Trawl, Diver Count|Trawl|3.1|6.1||5||99|185.2|||1|Data_69C_Final.csv|2|high
